,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
354,GO:BP,GO:0048522,positive regulation of cellular process,4.9510625398131045e-09,True,"""Any process that activates or increases the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:jid]",5717,59,42,21031,0.711864406779661,0.007346510407556411,Module 0,"['GO:0009987', 'GO:0048518', 'GO:0050794']"
355,GO:BP,GO:0002684,positive regulation of immune system process,4.975764476569495e-09,True,"""Any process that activates or increases the frequency, rate, or extent of an immune system process."" [GOC:add]",1054,52,19,21031,0.36538461538461536,0.018026565464895637,Module 2,"['GO:0002376', 'GO:0002682', 'GO:0048518']"
356,GO:BP,GO:0071396,cellular response to lipid,5.051182886460653e-09,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipid stimulus."" [GOC:mah]",609,1478,92,21031,0.06224627875507442,0.1510673234811166,Module Singleton,"['GO:0033993', 'GO:0071310']"
357,GO:BP,GO:0046649,lymphocyte activation,5.119784903066485e-09,True,"""A change in morphology and behavior of a lymphocyte resulting from exposure to a specific antigen, mitogen, cytokine, chemokine, cellular ligand, or soluble factor."" [GOC:mgi_curators, ISBN:0781735149]",783,52,17,21031,0.3269230769230769,0.021711366538952746,Module 2,['GO:0045321']
358,GO:BP,GO:0032612,interleukin-1 production,5.327813018975033e-09,True,"""The appearance of interleukin-1 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:mah]",110,1478,32,21031,0.02165087956698241,0.2909090909090909,Module Singleton,['GO:0001816']
359,GO:BP,GO:0032652,regulation of interleukin-1 production,5.327813018975033e-09,True,"""Any process that modulates the frequency, rate, or extent of interleukin-1 production."" [GOC:mah]",110,1478,32,21031,0.02165087956698241,0.2909090909090909,Module Singleton,"['GO:0001817', 'GO:0032612']"
360,GO:CC,GO:0030312,external encapsulating structure,5.399000905677881e-09,True,"""A structure that lies outside the plasma membrane and surrounds the entire cell or cells. This does not include the periplasmic space."" [GOC:go_curators]",556,1541,84,22097,0.054510058403634,0.1510791366906475,Module Singleton,"['GO:0071944', 'GO:0110165']"
361,KEGG,KEGG:05150,Staphylococcus aureus infection,5.728186731554092e-09,True,Staphylococcus aureus infection,86,16,7,8484,0.4375,0.08139534883720931,Module 4,['KEGG:00000']
362,GO:BP,GO:0002449,lymphocyte mediated immunity,5.824204943243065e-09,True,"""Any process involved in the carrying out of an immune response by a lymphocyte."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",361,52,13,21031,0.25,0.036011080332409975,Module 2,['GO:0002443']
363,GO:BP,GO:0048646,anatomical structure formation involved in morphogenesis,6.00631510504355e-09,True,"""The developmental process pertaining to the initial formation of an anatomical structure from unspecified parts. This process begins with the specific processes that contribute to the appearance of the discrete structure and ends when the structural rudiment is recognizable. An anatomical structure is any biological entity that occupies space and is distinguished from its surroundings. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome."" [GOC:dph, GOC:jid, GOC:tb]",1183,1478,148,21031,0.10013531799729364,0.12510566356720204,Module Singleton,"['GO:0009653', 'GO:0032502']"
364,GO:BP,GO:0045765,regulation of angiogenesis,6.2691888969241475e-09,True,"""Any process that modulates the frequency, rate or extent of angiogenesis."" [GOC:go_curators]",288,1478,56,21031,0.037889039242219216,0.19444444444444445,Module Singleton,"['GO:0001525', 'GO:0022603', 'GO:1901342']"
365,KEGG,KEGG:04514,Cell adhesion molecules,6.66444313862781e-09,True,Cell adhesion molecules,153,16,8,8484,0.5,0.05228758169934641,Module 4,['KEGG:00000']
366,KEGG,KEGG:05323,Rheumatoid arthritis,6.755087690813464e-09,True,Rheumatoid arthritis,88,16,7,8484,0.4375,0.07954545454545454,Module 4,['KEGG:00000']
367,GO:BP,GO:0042110,T cell activation,6.773928265278966e-09,True,"""The change in morphology and behavior of a mature or immature T cell resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific."" [GOC:mgi_curators, ISBN:0781735149]",555,1478,86,21031,0.058186738836265225,0.15495495495495495,Module Singleton,['GO:0046649']
368,GO:BP,GO:0002694,regulation of leukocyte activation,6.979317918449362e-09,True,"""Any process that modulates the frequency, rate, or extent of leukocyte activation."" [GOC:add]",561,23,11,21031,0.4782608695652174,0.0196078431372549,Module 4,"['GO:0002682', 'GO:0045321', 'GO:0050865']"
369,GO:BP,GO:0012501,programmed cell death,7.043973086549191e-09,True,"""A process which begins when a cell receives an internal or external signal and activates a series of biochemical events (signaling pathway). The process ends with the death of the cell."" [GOC:lr, GOC:mtg_apoptosis]",1984,59,26,21031,0.4406779661016949,0.01310483870967742,Module 0,['GO:0008219']
370,GO:CC,GO:0012505,endomembrane system,7.0565646389374e-09,True,"""A collection of membranous structures involved in transport within the cell. The main components of the endomembrane system are endoplasmic reticulum, Golgi bodies, vesicles, cell membrane and nuclear envelope. Members of the endomembrane system pass materials through each other or though the use of vesicles."" [GOC:lh]",4777,1541,440,22097,0.2855288773523686,0.0921080175842579,Module Singleton,['GO:0110165']
371,KEGG,KEGG:04658,Th1 and Th2 cell differentiation,7.3248804839616745e-09,True,Th1 and Th2 cell differentiation,89,16,7,8484,0.4375,0.07865168539325842,Module 4,['KEGG:00000']
372,GO:BP,GO:0008219,cell death,7.376154853537424e-09,True,"""Any biological process that results in permanent cessation of all vital functions of a cell. A cell should be considered dead when any one of the following molecular or morphological criteria is met: (1) the cell has lost the integrity of its plasma membrane; (2) the cell, including its nucleus, has undergone complete fragmentation into discrete bodies (frequently referred to as apoptotic bodies). The cell corpse (or its fragments) may be engulfed by an adjacent cell in vivo, but engulfment of whole cells should not be considered a strict criteria to define cell death as, under some circumstances, live engulfed cells can be released from phagosomes (see PMID:18045538)."" [GOC:mah, GOC:mtg_apoptosis, PMID:25236395]",1988,59,26,21031,0.4406779661016949,0.013078470824949699,Module 0,['GO:0009987']
373,GO:BP,GO:0051338,regulation of transferase activity,7.479329932583024e-09,True,"""Any process that modulates the frequency, rate or extent of transferase activity, the catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2."" [GOC:ai]",594,1478,90,21031,0.06089309878213803,0.15151515151515152,Module Singleton,['GO:0050790']
374,GO:BP,GO:0098657,import into cell,7.534846292104362e-09,True,"""The directed movement of some substance from outside of a cell into a cell. This may occur via transport across the plasma membrane or via endocytosis."" [GOC:dos]",923,1478,123,21031,0.08322056833558863,0.13326110509209102,Module Singleton,['GO:0006810']
375,HPA,HPA:0471441,skin 2; fibrohistiocytic cells[≥Low],7.589450467134633e-09,True,skin 2; fibrohistiocytic cells[≥Low],1021,52,23,11019,0.4423076923076923,0.022526934378060724,Module 0,['HPA:0470000']
376,GO:BP,GO:0035239,tube morphogenesis,7.753389604039548e-09,True,"""The process in which the anatomical structures of a tube are generated and organized. Epithelial and endothelial tubes transport gases, liquids and cells from one site to another and form the basic structure of many organs and tissues, with tube shape and organization varying from the single-celled excretory organ in Caenorhabditis elegans to the branching trees of the mammalian kidney and insect tracheal system."" [GOC:bf, PMID:14624839]",872,1478,118,21031,0.07983761840324763,0.1353211009174312,Module Singleton,"['GO:0009653', 'GO:0035295']"
377,GO:BP,GO:0034612,response to tumor necrosis factor,7.76786122803652e-09,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a tumor necrosis factor stimulus."" [GOC:mah]",249,1478,51,21031,0.03450608930987822,0.20481927710843373,Module Singleton,['GO:0034097']
378,GO:BP,GO:0048731,system development,8.266602899702994e-09,True,"""The process whose specific outcome is the progression of an organismal system over time, from its formation to the mature structure. A system is a regularly interacting or interdependent group of organs or tissues that work together to carry out a given biological process."" [GOC:dph, GOC:jid]",3973,1478,383,21031,0.2591339648173207,0.09640070475711049,Module Singleton,"['GO:0007275', 'GO:0048856']"
379,HPA,HPA:0471472,skin 2; lymphocytes[≥Medium],8.301028205440441e-09,True,skin 2; lymphocytes[≥Medium],647,52,19,11019,0.36538461538461536,0.02936630602782071,Module 0,['HPA:0471471']
380,GO:BP,GO:0080134,regulation of response to stress,8.386697847474659e-09,True,"""Any process that modulates the frequency, rate or extent of a response to stress. Response to stress is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a disturbance in organismal or cellular homeostasis, usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:dhl]",1340,1478,162,21031,0.10960757780784844,0.1208955223880597,Module Singleton,"['GO:0006950', 'GO:0048583']"
381,GO:BP,GO:0070371,ERK1 and ERK2 cascade,8.427335327625112e-09,True,"""A MAPK cascade containing at least the ERK1 or ERK2 MAP kinases. It starts with the activation of a MAP3K, and the consecutive activation of a MPK2K and of ERK1 or ERK2. The cascade can also contain an additional tier: the upstream MAP4K. The kinases in each tier phosphorylate and activate the kinase in the downstream tier. The ERK1/ERK2 cascade is activated by mitogens, growth factors, G protein-coupled receptors, and results in cellular responses such as cell proliferation, cell differentiation and development."" [PMID:20811974, PMID:23125017, PMID:28903453]",315,1478,59,21031,0.039918809201623814,0.1873015873015873,Module Singleton,['GO:0000165']
382,GO:BP,GO:1903039,positive regulation of leukocyte cell-cell adhesion,9.049157458074582e-09,True,"""Any process that activates or increases the frequency, rate or extent of leukocyte cell-cell adhesion."" [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:21106532]",270,23,9,21031,0.391304347826087,0.03333333333333333,Module 4,"['GO:0007159', 'GO:0022409', 'GO:1903037']"
383,HPA,HPA:0471442,skin 2; fibrohistiocytic cells[≥Medium],9.64472891832478e-09,True,skin 2; fibrohistiocytic cells[≥Medium],833,52,21,11019,0.40384615384615385,0.025210084033613446,Module 0,['HPA:0471441']
384,GO:BP,GO:0070555,response to interleukin-1,9.809751702174799e-09,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an interleukin-1 stimulus."" [GOC:BHF, GOC:mah]",132,1478,35,21031,0.02368064952638701,0.26515151515151514,Module Singleton,['GO:0034097']
385,GO:CC,GO:0098553,lumenal side of endoplasmic reticulum membrane,9.831112110300344e-09,True,"""The side (leaflet) of the plasma membrane that faces the lumen."" [GOC:ab, GOC:dos]",25,24,5,22097,0.20833333333333334,0.2,Module 4,"['GO:0005789', 'GO:0098576']"
386,GO:BP,GO:0071347,cellular response to interleukin-1,1.0051622091343573e-08,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an interleukin-1 stimulus."" [GOC:mah]",106,1478,31,21031,0.02097428958051421,0.29245283018867924,Module Singleton,"['GO:0070555', 'GO:0071345']"
387,HPA,HPA:0030441,appendix; non-germinal center cells[≥Low],1.0358010464888771e-08,True,appendix; non-germinal center cells[≥Low],336,922,66,11019,0.07158351409978309,0.19642857142857142,Module Singleton,['HPA:0030000']
388,GO:CC,GO:0048770,pigment granule,1.0398892384139068e-08,True,"""A small, subcellular membrane-bounded vesicle containing pigment and/or pigment precursor molecules. Pigment granule biogenesis is poorly understood, as pigment granules are derived from multiple sources including the endoplasmic reticulum, coated vesicles, lysosomes, and endosomes."" [GOC:jid, GOC:mh]",111,65,9,22097,0.13846153846153847,0.08108108108108109,Module 1,['GO:0031410']
389,GO:CC,GO:0042470,melanosome,1.0398892384139068e-08,True,"""A tissue-specific, membrane-bounded cytoplasmic organelle within which melanin pigments are synthesized and stored. Melanosomes are synthesized in melanocyte cells."" [GOC:jl, PMID:11584301]",111,65,9,22097,0.13846153846153847,0.08108108108108109,Module 1,['GO:0048770']
